tenant,prefecture,municipality,keyword,hit_count,error,search_url,search_date
semboku,秋田県,仙北市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/semboku/MinuteSearch.html,2026-09-21
prefyamagata,山形県,山形県議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/prefyamagata/MinuteSearch.html,2026-09-21
prefyamagata,山形県,山形県議会,オストメイト,0,,https://ssp.kaigiroku.net/tenant/prefyamagata/MinuteSearch.html,2026-09-21
prefyamagata,山形県,山形県議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/prefyamagata/MinuteSearch.html,2026-09-21
prefyamagata,山形県,山形県議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/prefyamagata/MinuteSearch.html,2026-09-21
tsuruoka,山形県,鶴岡市議会,ストーマ,15,,https://ssp.kaigiroku.net/tenant/tsuruoka/MinuteSearch.html,2026-09-21
tsuruoka,山形県,鶴岡市議会,オストメイト,7,,https://ssp.kaigiroku.net/tenant/tsuruoka/MinuteSearch.html,2026-09-21
tsuruoka,山形県,鶴岡市議会,蓄便袋,2,,https://ssp.kaigiroku.net/tenant/tsuruoka/MinuteSearch.html,2026-09-21
tsuruoka,山形県,鶴岡市議会,蓄尿袋,2,,https://ssp.kaigiroku.net/tenant/tsuruoka/MinuteSearch.html,2026-09-21
sakata,山形県,酒田市議会,ストーマ,2,,https://ssp.kaigiroku.net/tenant/sakata/MinuteSearch.html,2026-09-21
sakata,山形県,酒田市議会,オストメイト,5,,https://ssp.kaigiroku.net/tenant/sakata/MinuteSearch.html,2026-09-21
sakata,山形県,酒田市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/sakata/MinuteSearch.html,2026-09-21
sakata,山形県,酒田市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/sakata/MinuteSearch.html,2026-09-21
murayama,山形県,村山市議会,ストーマ,1,,https://ssp.kaigiroku.net/tenant/murayama/MinuteSearch.html,2026-09-21
murayama,山形県,村山市議会,オストメイト,2,,https://ssp.kaigiroku.net/tenant/murayama/MinuteSearch.html,2026-09-21
murayama,山形県,村山市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/murayama/MinuteSearch.html,2026-09-21
murayama,山形県,村山市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/murayama/MinuteSearch.html,2026-09-21
tendo,山形県,天童市議会,ストーマ,7,,https://ssp.kaigiroku.net/tenant/tendo/MinuteSearch.html,2026-09-22
tendo,山形県,天童市議会,オストメイト,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/t",https://ssp.kaigiroku.net/tenant/tendo/MinuteSearch.html,2026-09-22
tendo,山形県,天童市議会,蓄便袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/t",https://ssp.kaigiroku.net/tenant/tendo/MinuteSearch.html,2026-09-22
tendo,山形県,天童市議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/t",https://ssp.kaigiroku.net/tenant/tendo/MinuteSearch.html,2026-09-22
shounai,山形県,庄内町議会,ストーマ,10,,https://ssp.kaigiroku.net/tenant/shounai/MinuteSearch.html,2026-09-22
shounai,山形県,庄内町議会,オストメイト,12,,https://ssp.kaigiroku.net/tenant/shounai/MinuteSearch.html,2026-09-22
shounai,山形県,庄内町議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/shounai/MinuteSearch.html,2026-09-22
shounai,山形県,庄内町議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/s",https://ssp.kaigiroku.net/tenant/shounai/MinuteSearch.html,2026-09-22
fukushima,福島県,福島県議会,ストーマ,1,,https://ssp.kaigiroku.net/tenant/fukushima/MinuteSearch.html,2026-09-22
fukushima,福島県,福島県議会,オストメイト,3,,https://ssp.kaigiroku.net/tenant/fukushima/MinuteSearch.html,2026-09-22
fukushima,福島県,福島県議会,蓄便袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/f",https://ssp.kaigiroku.net/tenant/fukushima/MinuteSearch.html,2026-09-22
fukushima,福島県,福島県議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/f",https://ssp.kaigiroku.net/tenant/fukushima/MinuteSearch.html,2026-09-22
aizuwakamatsu,福島県,会津若松市議会,ストーマ,3,,https://ssp.kaigiroku.net/tenant/aizuwakamatsu/MinuteSearch.html,2026-09-22
aizuwakamatsu,福島県,会津若松市議会,オストメイト,11,,https://ssp.kaigiroku.net/tenant/aizuwakamatsu/MinuteSearch.html,2026-09-22
aizuwakamatsu,福島県,会津若松市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/aizuwakamatsu/MinuteSearch.html,2026-09-22
aizuwakamatsu,福島県,会津若松市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/aizuwakamatsu/MinuteSearch.html,2026-09-22
koriyama,福島県,郡山市議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/koriyama/MinuteSearch.html
Call lo",https://ssp.kaigiroku.net/tenant/koriyama/MinuteSearch.html,2026-09-22
koriyama,福島県,郡山市議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/koriyama/MinuteSearch.html
Call lo",https://ssp.kaigiroku.net/tenant/koriyama/MinuteSearch.html,2026-09-22
koriyama,福島県,郡山市議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/koriyama/MinuteSearch.html
Call lo",https://ssp.kaigiroku.net/tenant/koriyama/MinuteSearch.html,2026-09-22
koriyama,福島県,郡山市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/koriyama/MinuteSearch.html
Call lo",https://ssp.kaigiroku.net/tenant/koriyama/MinuteSearch.html,2026-09-22
iwaki,福島県,いわき市議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/iwaki/MinuteSearch.html
Call log:
",https://ssp.kaigiroku.net/tenant/iwaki/MinuteSearch.html,2026-09-22
iwaki,福島県,いわき市議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/iwaki/MinuteSearch.html
Call log:
",https://ssp.kaigiroku.net/tenant/iwaki/MinuteSearch.html,2026-09-22
iwaki,福島県,いわき市議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/iwaki/MinuteSearch.html
Call log:
",https://ssp.kaigiroku.net/tenant/iwaki/MinuteSearch.html,2026-09-22
iwaki,福島県,いわき市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/iwaki/MinuteSearch.html
Call log:
",https://ssp.kaigiroku.net/tenant/iwaki/MinuteSearch.html,2026-09-22
shirakawa,福島県,白河市議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/shirakawa/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/shirakawa/MinuteSearch.html,2026-09-22
shirakawa,福島県,白河市議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/shirakawa/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/shirakawa/MinuteSearch.html,2026-09-22
shirakawa,福島県,白河市議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/shirakawa/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/shirakawa/MinuteSearch.html,2026-09-22
shirakawa,福島県,白河市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/shirakawa/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/shirakawa/MinuteSearch.html,2026-09-22
soma,福島県,相馬市議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/soma/MinuteSearch.html
Call log:
 ",https://ssp.kaigiroku.net/tenant/soma/MinuteSearch.html,2026-09-22
soma,福島県,相馬市議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/soma/MinuteSearch.html
Call log:
 ",https://ssp.kaigiroku.net/tenant/soma/MinuteSearch.html,2026-09-22
soma,福島県,相馬市議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/soma/MinuteSearch.html
Call log:
 ",https://ssp.kaigiroku.net/tenant/soma/MinuteSearch.html,2026-09-22
soma,福島県,相馬市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/soma/MinuteSearch.html
Call log:
 ",https://ssp.kaigiroku.net/tenant/soma/MinuteSearch.html,2026-09-22
nihonmatsu,福島県,二本松市議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/nihonmatsu/MinuteSearch.html
Call ",https://ssp.kaigiroku.net/tenant/nihonmatsu/MinuteSearch.html,2026-09-22
nihonmatsu,福島県,二本松市議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/nihonmatsu/MinuteSearch.html
Call ",https://ssp.kaigiroku.net/tenant/nihonmatsu/MinuteSearch.html,2026-09-22
nihonmatsu,福島県,二本松市議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/nihonmatsu/MinuteSearch.html
Call ",https://ssp.kaigiroku.net/tenant/nihonmatsu/MinuteSearch.html,2026-09-22
nihonmatsu,福島県,二本松市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/nihonmatsu/MinuteSearch.html
Call ",https://ssp.kaigiroku.net/tenant/nihonmatsu/MinuteSearch.html,2026-09-22
tamura,福島県,田村市議会,ストーマ,-1,"Page.query_selector: Execution context was destroyed, most likely because of a navigation",https://ssp.kaigiroku.net/tenant/tamura/MinuteSearch.html,2026-09-22
tamura,福島県,田村市議会,オストメイト,0,,https://ssp.kaigiroku.net/tenant/tamura/MinuteSearch.html,2026-09-22
tamura,福島県,田村市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/tamura/MinuteSearch.html,2026-09-22
tamura,福島県,田村市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/tamura/MinuteSearch.html,2026-09-22
minamisoma,福島県,南相馬市議会,ストーマ,3,,https://ssp.kaigiroku.net/tenant/minamisoma/MinuteSearch.html,2026-09-22
minamisoma,福島県,南相馬市議会,オストメイト,9,,https://ssp.kaigiroku.net/tenant/minamisoma/MinuteSearch.html,2026-09-22
minamisoma,福島県,南相馬市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/minamisoma/MinuteSearch.html,2026-09-22
minamisoma,福島県,南相馬市議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/m",https://ssp.kaigiroku.net/tenant/minamisoma/MinuteSearch.html,2026-09-22
datecity,福島県,伊達市議会,ストーマ,1,,https://ssp.kaigiroku.net/tenant/datecity/MinuteSearch.html,2026-09-22
datecity,福島県,伊達市議会,オストメイト,11,,https://ssp.kaigiroku.net/tenant/datecity/MinuteSearch.html,2026-09-22
datecity,福島県,伊達市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/datecity/MinuteSearch.html,2026-09-22
datecity,福島県,伊達市議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/d",https://ssp.kaigiroku.net/tenant/datecity/MinuteSearch.html,2026-09-22
motomiya,福島県,本宮市議会,ストーマ,1,,https://ssp.kaigiroku.net/tenant/motomiya/MinuteSearch.html,2026-09-22
motomiya,福島県,本宮市議会,オストメイト,9,,https://ssp.kaigiroku.net/tenant/motomiya/MinuteSearch.html,2026-09-22
motomiya,福島県,本宮市議会,蓄便袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/m",https://ssp.kaigiroku.net/tenant/motomiya/MinuteSearch.html,2026-09-22
motomiya,福島県,本宮市議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/m",https://ssp.kaigiroku.net/tenant/motomiya/MinuteSearch.html,2026-09-22
kunimi,福島県,国見町議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/kunimi/MinuteSearch.html,2026-09-22
kunimi,福島県,国見町議会,オストメイト,0,,https://ssp.kaigiroku.net/tenant/kunimi/MinuteSearch.html,2026-09-22
kunimi,福島県,国見町議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/kunimi/MinuteSearch.html,2026-09-22
kunimi,福島県,国見町議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/kunimi/MinuteSearch.html,2026-09-22
izumizaki,福島県,泉崎村議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/izumizaki/MinuteSearch.html,2026-09-22
izumizaki,福島県,泉崎村議会,オストメイト,0,,https://ssp.kaigiroku.net/tenant/izumizaki/MinuteSearch.html,2026-09-22
izumizaki,福島県,泉崎村議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/izumizaki/MinuteSearch.html,2026-09-22
izumizaki,福島県,泉崎村議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/izumizaki/MinuteSearch.html,2026-09-22
nakajima,福島県,中島村議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/nakajima/MinuteSearch.html,2026-09-22
nakajima,福島県,中島村議会,オストメイト,0,,https://ssp.kaigiroku.net/tenant/nakajima/MinuteSearch.html,2026-09-22
nakajima,福島県,中島村議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/nakajima/MinuteSearch.html,2026-09-22
nakajima,福島県,中島村議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/nakajima/MinuteSearch.html,2026-09-22
tanagura,福島県,棚倉町議会,ストーマ,11,,https://ssp.kaigiroku.net/tenant/tanagura/MinuteSearch.html,2026-09-22
tanagura,福島県,棚倉町議会,オストメイト,0,,https://ssp.kaigiroku.net/tenant/tanagura/MinuteSearch.html,2026-09-22
tanagura,福島県,棚倉町議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/tanagura/MinuteSearch.html,2026-09-22
tanagura,福島県,棚倉町議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/tanagura/MinuteSearch.html,2026-09-22
yamatsuri,福島県,矢祭町議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/yamatsuri/MinuteSearch.html,2026-09-22
yamatsuri,福島県,矢祭町議会,オストメイト,2,,https://ssp.kaigiroku.net/tenant/yamatsuri/MinuteSearch.html,2026-09-22
yamatsuri,福島県,矢祭町議会,蓄便袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/y",https://ssp.kaigiroku.net/tenant/yamatsuri/MinuteSearch.html,2026-09-22
yamatsuri,福島県,矢祭町議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/y",https://ssp.kaigiroku.net/tenant/yamatsuri/MinuteSearch.html,2026-09-22
hanawa,福島県,塙町議会,ストーマ,1,,https://ssp.kaigiroku.net/tenant/hanawa/MinuteSearch.html,2026-09-22
hanawa,福島県,塙町議会,オストメイト,1,,https://ssp.kaigiroku.net/tenant/hanawa/MinuteSearch.html,2026-09-22
hanawa,福島県,塙町議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/hanawa/MinuteSearch.html,2026-09-22
hanawa,福島県,塙町議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/h",https://ssp.kaigiroku.net/tenant/hanawa/MinuteSearch.html,2026-09-22
hirata,福島県,平田村議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/hirata/MinuteSearch.html,2026-09-22
hirata,福島県,平田村議会,オストメイト,0,,https://ssp.kaigiroku.net/tenant/hirata/MinuteSearch.html,2026-09-22
hirata,福島県,平田村議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/hirata/MinuteSearch.html,2026-09-22
hirata,福島県,平田村議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/hirata/MinuteSearch.html,2026-09-22
kawauchi,福島県,川内村議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/kawauchi/MinuteSearch.html,2026-09-22
kawauchi,福島県,川内村議会,オストメイト,0,,https://ssp.kaigiroku.net/tenant/kawauchi/MinuteSearch.html,2026-09-22
kawauchi,福島県,川内村議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/kawauchi/MinuteSearch.html,2026-09-22
kawauchi,福島県,川内村議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/kawauchi/MinuteSearch.html,2026-09-22
mito,茨城県,水戸市議会,ストーマ,4,,https://ssp.kaigiroku.net/tenant/mito/MinuteSearch.html,2026-09-22
mito,茨城県,水戸市議会,オストメイト,9,,https://ssp.kaigiroku.net/tenant/mito/MinuteSearch.html,2026-09-22
mito,茨城県,水戸市議会,蓄便袋,1,,https://ssp.kaigiroku.net/tenant/mito/MinuteSearch.html,2026-09-22
mito,茨城県,水戸市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/mito/MinuteSearch.html,2026-09-22
tsuchiura,茨城県,土浦市議会,ストーマ,1,,https://ssp.kaigiroku.net/tenant/tsuchiura/MinuteSearch.html,2026-09-22
tsuchiura,茨城県,土浦市議会,オストメイト,10,,https://ssp.kaigiroku.net/tenant/tsuchiura/MinuteSearch.html,2026-09-22
tsuchiura,茨城県,土浦市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/tsuchiura/MinuteSearch.html,2026-09-22
tsuchiura,茨城県,土浦市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/tsuchiura/MinuteSearch.html,2026-09-22
koga,茨城県,古河市議会,ストーマ,2,,https://ssp.kaigiroku.net/tenant/koga/MinuteSearch.html,2026-09-22
koga,茨城県,古河市議会,オストメイト,5,,https://ssp.kaigiroku.net/tenant/koga/MinuteSearch.html,2026-09-22
koga,茨城県,古河市議会,蓄便袋,2,,https://ssp.kaigiroku.net/tenant/koga/MinuteSearch.html,2026-09-22
koga,茨城県,古河市議会,蓄尿袋,3,,https://ssp.kaigiroku.net/tenant/koga/MinuteSearch.html,2026-09-22
yuki,茨城県,結城市議会,ストーマ,1,,https://ssp.kaigiroku.net/tenant/yuki/MinuteSearch.html,2026-09-22
yuki,茨城県,結城市議会,オストメイト,9,,https://ssp.kaigiroku.net/tenant/yuki/MinuteSearch.html,2026-09-22
yuki,茨城県,結城市議会,蓄便袋,1,,https://ssp.kaigiroku.net/tenant/yuki/MinuteSearch.html,2026-09-22
yuki,茨城県,結城市議会,蓄尿袋,1,,https://ssp.kaigiroku.net/tenant/yuki/MinuteSearch.html,2026-09-22
ryugasaki,茨城県,龍ケ崎市議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/ryugasaki/MinuteSearch.html,2026-09-22
ryugasaki,茨城県,龍ケ崎市議会,オストメイト,9,,https://ssp.kaigiroku.net/tenant/ryugasaki/MinuteSearch.html,2026-09-22
ryugasaki,茨城県,龍ケ崎市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/ryugasaki/MinuteSearch.html,2026-09-22
ryugasaki,茨城県,龍ケ崎市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/ryugasaki/MinuteSearch.html,2026-09-22
takahagi,茨城県,高萩市議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/takahagi/MinuteSearch.html,2026-09-22
takahagi,茨城県,高萩市議会,オストメイト,2,,https://ssp.kaigiroku.net/tenant/takahagi/MinuteSearch.html,2026-09-22
takahagi,茨城県,高萩市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/takahagi/MinuteSearch.html,2026-09-22
takahagi,茨城県,高萩市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/takahagi/MinuteSearch.html,2026-09-22
kitaibaraki,茨城県,北茨城市議会,ストーマ,1,,https://ssp.kaigiroku.net/tenant/kitaibaraki/MinuteSearch.html,2026-09-22
kitaibaraki,茨城県,北茨城市議会,オストメイト,1,,https://ssp.kaigiroku.net/tenant/kitaibaraki/MinuteSearch.html,2026-09-22
kitaibaraki,茨城県,北茨城市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/kitaibaraki/MinuteSearch.html,2026-09-22
kitaibaraki,茨城県,北茨城市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/kitaibaraki/MinuteSearch.html,2026-09-22
kashima,茨城県,鹿嶋市議会,ストーマ,3,,https://ssp.kaigiroku.net/tenant/kashima/MinuteSearch.html,2026-09-22
kashima,茨城県,鹿嶋市議会,オストメイト,34,,https://ssp.kaigiroku.net/tenant/kashima/MinuteSearch.html,2026-09-22
kashima,茨城県,鹿嶋市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/kashima/MinuteSearch.html,2026-09-22
kashima,茨城県,鹿嶋市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/kashima/MinuteSearch.html,2026-09-22
